Muestra	Contig	Start	End	Feature	Conteo	Numero_bases_cubiertas	Longitud_del_gen	Fraccion_cubierta
barcode01_DS_3.8GB	contig_8532	9121	9307	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	6	186	186	1.0000000
barcode01_DS_3.8GB	contig_8602	3945	4806	TEM-1_monobactam;_cephalosporin;_penam;_penem	467	861	861	1.0000000
barcode01_DS_3.8GB	contig_8602	5448	6228	APH(3')-VIa_aminoglycoside_antibiotic	32	780	780	1.0000000
barcode01_DS_3.8GB	contig_8605	2360	3005	QnrB17_fluoroquinolone_antibiotic	11	645	645	1.0000000
barcode01_DS_3.8GB	contig_8605	6204	6678	dfrA14_diaminopyrimidine_antibiotic	12	474	474	1.0000000
barcode01_DS_3.8GB	contig_8632	42994	44398	AAC(6')-Ie-APH(2'')-Ia bifunctional protein_aminoglycoside_antibiotic	9	1404	1404	1.0000000
barcode01_DS_3.8GB	contig_8649	16337	16526	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	13	189	189	1.0000000
barcode01_DS_3.8GB	contig_865	973	1753	APH(3')-VIa_aminoglycoside_antibiotic	15	780	780	1.0000000
barcode01_DS_3.8GB	contig_874	9111	9987	CTX-M-15_cephalosporin;_penam	13	876	876	1.0000000
barcode01_DS_3.8GB	contig_877	286	1147	SHV-12_carbapenem;_cephalosporin;_penam	233	861	861	1.0000000
barcode01_DS_3.8GB	contig_877	3753	4614	SHV-12_carbapenem;_cephalosporin;_penam	322	861	861	1.0000000
barcode01_DS_3.8GB	contig_878	10480	11341	SHV-5_carbapenem;_cephalosporin;_penam	132	861	861	1.0000000
barcode01_DS_3.8GB	contig_878	22333	23149	sul2_sulfonamide_antibiotic	28	816	816	1.0000000
barcode01_DS_3.8GB	contig_8819	16926	18234	vanW gene in vanI cluster_glycopeptide_antibiotic	8	1308	1308	1.0000000
barcode01_DS_3.8GB	contig_883	16793	17615	linG_lincosamide_antibiotic	13	822	822	1.0000000
barcode01_DS_3.8GB	contig_884	578	1409	OXA-1_cephalosporin;_penam	232	831	831	1.0000000
barcode01_DS_3.8GB	contig_884	1539	2139	AAC(6')-Ib-cr6_fluoroquinolone_antibiotic;_aminoglycoside_antibiotic	244	600	600	1.0000000
barcode01_DS_3.8GB	contig_884	14528	15368	sul1_sulfonamide_antibiotic	334	840	840	1.0000000
barcode01_DS_3.8GB	contig_884	15361	15709	qacEdelta1_disinfecting_agents_and_antiseptics	307	348	348	1.0000000
barcode01_DS_3.8GB	contig_884	15931	16384	arr-3_rifamycin_antibiotic	201	453	453	1.0000000
barcode01_DS_3.8GB	contig_8900	2827	3679	sul1_sulfonamide_antibiotic	49	852	852	1.0000000
barcode01_DS_3.8GB	contig_892	99	963	GES-5_carbapenem;_cephalosporin;_penam	41	864	864	1.0000000
barcode01_DS_3.8GB	contig_8926	55169	56936	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics_cephalosporin;_cephamycin;_penam	7	1767	1767	1.0000000
barcode01_DS_3.8GB	contig_896	13832	14693	SHV-12_carbapenem;_cephalosporin;_penam	365	861	861	1.0000000
barcode01_DS_3.8GB	contig_905	14	899	mphE_macrolide_antibiotic	108	885	885	1.0000000
barcode01_DS_3.8GB	contig_905	954	2430	msrE_macrolide_antibiotic;_streptogramin_antibiotic	119	1476	1476	1.0000000
barcode01_DS_3.8GB	contig_905	17134	17482	qacEdelta1_disinfecting_agents_and_antiseptics	178	348	348	1.0000000
barcode01_DS_3.8GB	contig_905	17475	18315	sul1_sulfonamide_antibiotic	188	840	840	1.0000000
barcode01_DS_3.8GB	contig_905	22390	23629	Mrx_macrolide_antibiotic	72	1239	1239	1.0000000
barcode01_DS_3.8GB	contig_905	23625	24531	mphA_macrolide_antibiotic	71	906	906	1.0000000
barcode01_DS_3.8GB	contig_905	26793	27984	tet(C)_tetracycline_antibiotic	230	1191	1191	1.0000000
barcode01_DS_3.8GB	contig_9075	20285	21518	Escherichia coli mdfA_tetracycline_antibiotic;_disinfecting_agents_and_antiseptics	10	1233	1233	1.0000000
barcode01_DS_3.8GB	contig_9093	8725	9955	tet(40)_tetracycline_antibiotic	17	1230	1230	1.0000000
barcode01_DS_3.8GB	contig_9180	41580	45150	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin_rifamycin_antibiotic	11	3570	3570	1.0000000
barcode01_DS_3.8GB	contig_9209	1759	2689	Erm(52)_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic	6	930	930	1.0000000
barcode01_DS_3.8GB	contig_9209	2869	3712	tet(M)_tetracycline_antibiotic	13	843	843	1.0000000
barcode01_DS_3.8GB	contig_9209	3690	4788	tet(M)_tetracycline_antibiotic	13	1098	1098	1.0000000
barcode01_DS_3.8GB	contig_921	1010	1880	AAC(6')-Ib-cr3_fluoroquinolone_antibiotic;_aminoglycoside_antibiotic	8	870	870	1.0000000
barcode01_DS_3.8GB	contig_932	171	1362	tet(C)_tetracycline_antibiotic	111	1191	1191	1.0000000
barcode01_DS_3.8GB	contig_932	2868	3897	tet(C)_tetracycline_antibiotic	100	1029	1029	1.0000000
barcode01_DS_3.8GB	contig_939	3941	4802	TEM-1_monobactam;_cephalosporin;_penam;_penem	256	861	861	1.0000000
barcode01_DS_3.8GB	contig_939	4943	5804	AAC(3)-IIe_aminoglycoside_antibiotic	13	861	861	1.0000000
barcode01_DS_3.8GB	contig_939	13702	14347	qnrE2_fluoroquinolone_antibiotic	3	645	645	1.0000000
barcode01_DS_3.8GB	contig_956	836	1337	LEN-14_penam;_penem	99	501	501	1.0000000
barcode01_DS_3.8GB	contig_956	7428	9348	tet(O)_tetracycline_antibiotic	52	1920	1920	1.0000000
barcode01_DS_3.8GB	contig_961	26054	26918	GES-1_carbapenem;_cephalosporin;_penam	73	864	864	1.0000000
barcode01_DS_3.8GB	contig_97	41719	42352	CRP_macrolide_antibiotic;_fluoroquinolone_antibiotic;_penam	14	633	633	1.0000000
barcode01_DS_3.8GB	contig_97	57148	58333	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	23	1185	1185	1.0000000
barcode01_DS_3.8GB	contig_970	9668	10571	tet(C)_tetracycline_antibiotic	38	903	903	1.0000000
barcode01_DS_3.8GB	contig_974	3044	3542	dfrA21_diaminopyrimidine_antibiotic	52	498	498	1.0000000
barcode01_DS_3.8GB	contig_976	872	1637	aadA6_aminoglycoside_antibiotic	14	765	765	1.0000000
barcode01_DS_3.8GB	contig_979	213	1077	sul1_sulfonamide_antibiotic	13	864	864	1.0000000
barcode01_DS_3.8GB	contig_979	1070	1418	qacEdelta1_disinfecting_agents_and_antiseptics	44	348	348	1.0000000
barcode01_DS_3.8GB	contig_981	0	645	QnrB5_fluoroquinolone_antibiotic	397	645	645	1.0000000
barcode01_DS_3.8GB	contig_986	2230	3091	TEM-1_monobactam;_cephalosporin;_penam;_penem	185	861	861	1.0000000
barcode01_DS_3.8GB	contig_998	63157	63673	nimG_nitroimidazole_antibiotic	62	516	516	1.0000000
barcode02_DS_3.8GB	contig_1068	20	821	OXA-17_cephalosporin;_penam	402	801	801	1.0000000
barcode02_DS_3.8GB	contig_1068	813	1407	AAC(6')-Ib9_aminoglycoside_antibiotic	283	594	594	1.0000000
barcode02_DS_3.8GB	contig_1157	0	798	aadA_aminoglycoside_antibiotic	388	798	798	1.0000000
barcode02_DS_3.8GB	contig_1175	78623	79808	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	273	1185	1185	1.0000000
barcode02_DS_3.8GB	contig_1175	96882	98067	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	224	1185	1185	1.0000000
barcode02_DS_3.8GB	contig_1175	133666	134305	CRP_macrolide_antibiotic;_fluoroquinolone_antibiotic;_penam	242	639	639	1.0000000
barcode02_DS_3.8GB	contig_1175	163268	163463	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	215	195	195	1.0000000
barcode02_DS_3.8GB	contig_1175	242837	243371	ANT(2'')-Ia_aminoglycoside_antibiotic	48	534	534	1.0000000
barcode02_DS_3.8GB	contig_1175	243515	244415	VEB-1_monobactam;_cephalosporin	26	900	900	1.0000000
barcode02_DS_3.8GB	contig_126	62	668	AAC(6')-Ib9_aminoglycoside_antibiotic	266	606	606	1.0000000
barcode02_DS_3.8GB	contig_1370	7281	8925	MCR-5.1_peptide_antibiotic	20	1644	1644	1.0000000
barcode02_DS_3.8GB	contig_1413	432258	432981	vanY gene in vanB cluster_glycopeptide_antibiotic	56	723	723	1.0000000
barcode02_DS_3.8GB	contig_143	0	435	qacJ_disinfecting_agents_and_antiseptics	99	435	435	1.0000000
barcode02_DS_3.8GB	contig_1585	4655	5342	vanY gene in vanB cluster_glycopeptide_antibiotic	28	687	687	1.0000000
barcode02_DS_3.8GB	contig_1612	220084	222790	Salmonella isangi gyrA conferring resistance to fluoroquinolones_fluoroquinolone_antibiotic	36	2706	2706	1.0000000
barcode02_DS_3.8GB	contig_169	2	758	OXA-464_penam	16	756	756	1.0000000
barcode02_DS_3.8GB	contig_1765	6238	7075	APH(6)-Id_aminoglycoside_antibiotic	20	837	837	1.0000000
barcode02_DS_3.8GB	contig_1862	81435	81630	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	41	195	195	1.0000000
barcode02_DS_3.8GB	contig_1936	2	587	AAC(6')-Ib9_aminoglycoside_antibiotic	280	585	585	1.0000000
barcode02_DS_3.8GB	contig_1941	20	848	OXA-2_carbapenem;_cephalosporin;_penam	40	828	828	1.0000000
barcode02_DS_3.8GB	contig_196	826778	826976	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	61	198	198	1.0000000
barcode02_DS_3.8GB	contig_196	1192754	1194407	ArnT_peptide_antibiotic	70	1653	1653	1.0000000
barcode02_DS_3.8GB	contig_196	1244311	1247467	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	66	3156	3156	1.0000000
barcode02_DS_3.8GB	contig_196	1721999	1723184	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	71	1185	1185	1.0000000
barcode02_DS_3.8GB	contig_196	1744850	1746035	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	83	1185	1185	1.0000000
barcode02_DS_3.8GB	contig_2126	9937	10741	APH(3'')-Ib_aminoglycoside_antibiotic	31	804	804	1.0000000
barcode02_DS_3.8GB	contig_2126	10740	11577	APH(6)-Id_aminoglycoside_antibiotic	29	837	837	1.0000000
barcode02_DS_3.8GB	contig_2134	129727	132874	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	28	3147	3147	1.0000000
barcode02_DS_3.8GB	contig_2219	91739	94886	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	212	3147	3147	1.0000000
barcode02_DS_3.8GB	contig_2299	519289	520975	ArnT_peptide_antibiotic	56	1686	1686	1.0000000
barcode02_DS_3.8GB	contig_2299	732992	736160	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	44	3168	3168	1.0000000
barcode02_DS_3.8GB	contig_2349	173	971	OXA-10_cephalosporin;_penam	422	798	798	1.0000000
barcode02_DS_3.8GB	contig_2574	57	690	catB2_phenicol_antibiotic	8	633	633	1.0000000
barcode02_DS_3.8GB	contig_2734	2	425	arr-8_rifamycin_antibiotic	30	423	423	1.0000000
barcode02_DS_3.8GB	contig_2774	0	1185	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	52	1185	1185	1.0000000
barcode02_DS_3.8GB	contig_2774	18268	19453	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	53	1185	1185	1.0000000
barcode02_DS_3.8GB	contig_2777	257785	258979	Escherichia coli acrA_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	17	1194	1194	1.0000000
barcode02_DS_3.8GB	contig_2777	356771	357872	vanG_glycopeptide_antibiotic	19	1101	1101	1.0000000
barcode02_DS_3.8GB	contig_2778	232994	234179	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	29	1185	1185	1.0000000
barcode02_DS_3.8GB	contig_2778	249166	249799	CRP_macrolide_antibiotic;_fluoroquinolone_antibiotic;_penam	14	633	633	1.0000000
barcode02_DS_3.8GB	contig_2778	372894	374553	ArnT_peptide_antibiotic	12	1659	1659	1.0000000
barcode02_DS_3.8GB	contig_2778	377427	378411	PmrF_peptide_antibiotic	13	984	984	1.0000000
barcode02_DS_3.8GB	contig_2778	659425	660214	aadA_aminoglycoside_antibiotic	424	789	789	1.0000000
barcode02_DS_3.8GB	contig_2778	660271	660796	SAT-2_nucleoside_antibiotic	16	525	525	1.0000000
barcode02_DS_3.8GB	contig_2778	727349	728747	Escherichia coli UhpT with mutation conferring resistance to fosfomycin_phosphonic_acid_antibiotic	17	1398	1398	1.0000000
barcode02_DS_3.8GB	contig_2778	896957	898142	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	22	1185	1185	1.0000000
barcode02_DS_3.8GB	contig_2778	1002383	1002710	Escherichia coli soxS with mutation conferring antibiotic resistance_fluoroquinolone_antibiotic;_monobactam;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	20	327	327	1.0000000
barcode02_DS_3.8GB	contig_2778	1069724	1070870	ACT-29_carbapenem;_cephalosporin;_cephamycin;_penam	34	1146	1146	1.0000000
barcode02_DS_3.8GB	contig_2778	1402319	1403264	leuO_nucleoside_antibiotic;_disinfecting_agents_and_antiseptics	15	945	945	1.0000000
barcode02_DS_3.8GB	contig_2778	1409426	1411193	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics_cephalosporin;_cephamycin;_penam	23	1767	1767	1.0000000
barcode02_DS_3.8GB	contig_2808	75431	76118	vanY gene in vanB cluster_glycopeptide_antibiotic	149	687	687	1.0000000
barcode02_DS_3.8GB	contig_2811	11422	11896	dfrA6_diaminopyrimidine_antibiotic	118	474	474	1.0000000
barcode02_DS_3.8GB	contig_2811	12726	13383	QnrVC1_fluoroquinolone_antibiotic	240	657	657	1.0000000
barcode02_DS_3.8GB	contig_2821	6031	6937	aadA3_aminoglycoside_antibiotic	208	906	906	1.0000000
barcode02_DS_3.8GB	contig_2839	49102	52231	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	103	3129	3129	1.0000000
barcode02_DS_3.8GB	contig_2843	58047	58563	nimG_nitroimidazole_antibiotic	87	516	516	1.0000000
barcode02_DS_3.8GB	contig_2879	17611	18268	QnrVC1_fluoroquinolone_antibiotic	133	657	657	1.0000000
barcode02_DS_3.8GB	contig_2879	19610	20084	dfrA6_diaminopyrimidine_antibiotic	57	474	474	1.0000000
barcode02_DS_3.8GB	contig_2892	4736	5600	GES-5_carbapenem;_cephalosporin;_penam	519	864	864	1.0000000
barcode02_DS_3.8GB	contig_2892	5721	6219	dfr22_diaminopyrimidine_antibiotic	47	498	498	1.0000000
barcode02_DS_3.8GB	contig_2895	23745	24711	CfxA2_cephamycin	27	966	966	1.0000000
barcode02_DS_3.8GB	contig_2905	4925	5807	KPC-2_monobactam;_carbapenem;_cephalosporin;_penam	1417	882	882	1.0000000
barcode02_DS_3.8GB	contig_2943	69555	70740	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	137	1185	1185	1.0000000
barcode02_DS_3.8GB	contig_2943	87811	88996	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	158	1185	1185	1.0000000
barcode02_DS_3.8GB	contig_2943	116679	117318	CRP_macrolide_antibiotic;_fluoroquinolone_antibiotic;_penam	131	639	639	1.0000000
barcode02_DS_3.8GB	contig_2943	145673	145868	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	153	195	195	1.0000000
barcode02_DS_3.8GB	contig_2962	1504	2161	QnrVC1_fluoroquinolone_antibiotic	307	657	657	1.0000000
barcode02_DS_3.8GB	contig_298	855	1350	dfrA21_diaminopyrimidine_antibiotic	33	495	495	1.0000000
barcode02_DS_3.8GB	contig_2996	14644	15508	GES-5_carbapenem;_cephalosporin;_penam	791	864	864	1.0000000
barcode02_DS_3.8GB	contig_2996	15581	16040	AAC(6')-Il_aminoglycoside_antibiotic	894	459	459	1.0000000
barcode02_DS_3.8GB	contig_30	478482	480195	ArnT_peptide_antibiotic	31	1713	1713	1.0000000
barcode02_DS_3.8GB	contig_3000	35688	36549	TEM-1_monobactam;_cephalosporin;_penam;_penem	105	861	861	1.0000000
barcode02_DS_3.8GB	contig_3060	8026	8707	vanY gene in vanB cluster_glycopeptide_antibiotic	201	681	681	1.0000000
barcode02_DS_3.8GB	contig_311	13	979	CfxA2_cephamycin	9	966	966	1.0000000
barcode02_DS_3.8GB	contig_3169	7421	8066	QnrB19_fluoroquinolone_antibiotic	21	645	645	1.0000000
barcode02_DS_3.8GB	contig_3230	11961	15090	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	13	3129	3129	1.0000000
barcode02_DS_3.8GB	contig_3268	3748	4405	QnrS2_fluoroquinolone_antibiotic	14	657	657	1.0000000
barcode02_DS_3.8GB	contig_3376	1894	2710	sul2_sulfonamide_antibiotic	17	816	816	1.0000000
barcode02_DS_3.8GB	contig_3406	6724	7585	TEM-1_monobactam;_cephalosporin;_penam;_penem	105	861	861	1.0000000
barcode02_DS_3.8GB	contig_3410	4072	4732	catA1_phenicol_antibiotic	14	660	660	1.0000000
barcode02_DS_3.8GB	contig_3486	67262	70409	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	94	3147	3147	1.0000000
barcode02_DS_3.8GB	contig_3548	16689	17490	OXA-10_cephalosporin;_penam	355	801	801	1.0000000
barcode02_DS_3.8GB	contig_3699	21703	22483	aadA_aminoglycoside_antibiotic	371	780	780	1.0000000
barcode02_DS_3.8GB	contig_3699	22531	23359	OXA-2_carbapenem;_cephalosporin;_penam	105	828	828	1.0000000
barcode02_DS_3.8GB	contig_3755	2104	2737	catB3_phenicol_antibiotic	49	633	633	1.0000000
barcode02_DS_3.8GB	contig_3755	4671	5487	APH(3')-Ib_aminoglycoside_antibiotic	6	816	816	1.0000000
barcode02_DS_3.8GB	contig_3772	11952	12813	SHV-12_carbapenem;_cephalosporin;_penam	39	861	861	1.0000000
barcode02_DS_3.8GB	contig_3773	37281	38142	SHV-12_carbapenem;_cephalosporin;_penam	37	861	861	1.0000000
barcode02_DS_3.8GB	contig_3801	957	1428	AAC(3)-IIc_aminoglycoside_antibiotic	5	471	471	1.0000000
barcode02_DS_3.8GB	contig_4009	6671	7598	PER-2_monobactam;_carbapenem;_cephalosporin;_penam;_penem	8	927	927	1.0000000
barcode02_DS_3.8GB	contig_4045	114	567	arr-3_rifamycin_antibiotic	189	453	453	1.0000000
barcode02_DS_3.8GB	contig_4045	651	1185	ANT(2'')-Ia_aminoglycoside_antibiotic	46	534	534	1.0000000
barcode02_DS_3.8GB	contig_4219	13151	13973	bacA_peptide_antibiotic	25	822	822	1.0000000
barcode02_DS_3.8GB	contig_4235	92765	95888	mdtB_aminocoumarin_antibiotic	23	3123	3123	1.0000000
barcode02_DS_3.8GB	contig_4235	95888	98966	mdtC_aminocoumarin_antibiotic	16	3078	3078	1.0000000
barcode02_DS_3.8GB	contig_4235	101779	102502	baeR_aminoglycoside_antibiotic;_aminocoumarin_antibiotic	14	723	723	1.0000000
barcode02_DS_3.8GB	contig_4242	3222	4014	aadA_aminoglycoside_antibiotic	454	792	792	1.0000000
barcode02_DS_3.8GB	contig_4259	316221	317550	vanW gene in vanI cluster_glycopeptide_antibiotic	12	1329	1329	1.0000000
barcode02_DS_3.8GB	contig_4270	2892	4818	tet(Q)_tetracycline_antibiotic	12	1926	1926	1.0000000
barcode02_DS_3.8GB	contig_4409	3076	6205	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	29	3129	3129	1.0000000
barcode02_DS_3.8GB	contig_443	1	634	AAC(6')-Ib-cr6_fluoroquinolone_antibiotic;_aminoglycoside_antibiotic	267	633	633	1.0000000
barcode02_DS_3.8GB	contig_445	35	488	arr-3_rifamycin_antibiotic	147	453	453	1.0000000
barcode02_DS_3.8GB	contig_4528	6412	8770	vanT gene in vanG cluster_glycopeptide_antibiotic	7	2358	2358	1.0000000
barcode02_DS_3.8GB	contig_4568	10469	12920	vanT gene in vanG cluster_glycopeptide_antibiotic	59	2451	2451	1.0000000
barcode02_DS_3.8GB	contig_4705	464745	465432	vanW gene in vanG cluster_glycopeptide_antibiotic	46	687	687	1.0000000
barcode02_DS_3.8GB	contig_4803	31432	32194	OXA-464_penam	71	762	762	1.0000000
barcode02_DS_3.8GB	contig_4889	43673	44456	LnuH_lincosamide_antibiotic	47	783	783	1.0000000
barcode02_DS_3.8GB	contig_4895	30855	33306	vanT gene in vanG cluster_glycopeptide_antibiotic	67	2451	2451	1.0000000
barcode02_DS_3.8GB	contig_4895	43625	44396	LnuH_lincosamide_antibiotic	48	771	771	1.0000000
barcode02_DS_3.8GB	contig_5131	5366	8495	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	143	3129	3129	1.0000000
barcode02_DS_3.8GB	contig_5321	5111	5930	vanW gene in vanG cluster_glycopeptide_antibiotic	11	819	819	1.0000000
barcode02_DS_3.8GB	contig_5592	1941	2586	QnrB19_fluoroquinolone_antibiotic	37	645	645	1.0000000
barcode02_DS_3.8GB	contig_6314	41029	42262	Escherichia coli mdfA_tetracycline_antibiotic;_disinfecting_agents_and_antiseptics	9	1233	1233	1.0000000
barcode02_DS_3.8GB	contig_6314	149470	151219	msbA_nitroimidazole_antibiotic	20	1749	1749	1.0000000
barcode02_DS_3.8GB	contig_6314	252446	253622	oqxA_fluoroquinolone_antibiotic;_glycylcycline;_tetracycline_antibiotic;_diaminopyrimidine_antibiotic;_nitrofuran_antibiotic	21	1176	1176	1.0000000
barcode02_DS_3.8GB	contig_6314	253645	256798	oqxB_fluoroquinolone_antibiotic;_glycylcycline;_tetracycline_antibiotic;_diaminopyrimidine_antibiotic;_nitrofuran_antibiotic	19	3153	3153	1.0000000
barcode02_DS_3.8GB	contig_6814	130999	131185	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	22	186	186	1.0000000
barcode02_DS_3.8GB	contig_6814	138419	139967	Klebsiella pneumoniae KpnH_macrolide_antibiotic;_fluoroquinolone_antibiotic;_aminoglycoside_antibiotic;_carbapenem;_cephalosporin;_penam;_peptide_antibiotic;_penem	19	1548	1548	1.0000000
barcode02_DS_3.8GB	contig_6814	141283	141814	emrR_fluoroquinolone_antibiotic	14	531	531	1.0000000
barcode02_DS_3.8GB	contig_6909	1571	4277	Salmonella isangi gyrA conferring resistance to fluoroquinolones_fluoroquinolone_antibiotic	11	2706	2706	1.0000000
barcode02_DS_3.8GB	contig_696	1504	1978	dfrA6_diaminopyrimidine_antibiotic	37	474	474	1.0000000
barcode02_DS_3.8GB	contig_7255	4227	4623	vanW gene in vanG cluster_glycopeptide_antibiotic	12	396	396	1.0000000
barcode02_DS_3.8GB	contig_7469	131220	131601	marA_fluoroquinolone_antibiotic;_monobactam;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	17	381	381	1.0000000
barcode02_DS_3.8GB	contig_7469	131621	132056	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	18	435	435	1.0000000
barcode02_DS_3.8GB	contig_7479	1399	1729	Klebsiella pneumoniae KpnF_macrolide_antibiotic;_aminoglycoside_antibiotic;_cephalosporin;_tetracycline_antibiotic;_peptide_antibiotic;_rifamycin_antibiotic;_disinfecting_agents_and_antiseptics	7	330	330	1.0000000
