Sample_file	count_reads_each_specie	Contig_name
barcode74.fastq.gz_11_2024	981	CAAFGE010000001.1 MAG TPA_asm: uncultured Collinsella sp., isolate HGM04276, WGS project CAAFGE010000000 data, contig: SRS1170843_12_k141_1843, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1721	NC_018011.1 Alistipes finegoldii DSM 17242, complete sequence
barcode74.fastq.gz_11_2024	517	CAKPIH010000001.1 MAG: uncultured Bacilli bacterium isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_D_19_1578.14 genome assembly, contig: Hadza_MoBio_hadza-A-D_D_19_1578__NODE_838_length_74322_cov_28.275736, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1506	NZ_LT635537.1 Blautia sp. Marseille-P3087 strain Marseille-P3087T, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1146	NZ_CP102270.1 Butyrivibrio crossotus strain DSM 2876 chromosome, complete genome
barcode74.fastq.gz_11_2024	850	NZ_CP040910.1 Limosilactobacillus fermentum strain DSM 20052 chromosome
barcode74.fastq.gz_11_2024	2565	NZ_BLJG01000001.1 Pseudomonas juntendi strain BML3 BML3_contig_1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1486	NZ_BBNM01000033.1 Acinetobacter soli strain KCTC 22184, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1257	NZ_FUYN01000019.1 Acetoanaerobium noterae strain ATCC 35199, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	699	CABQER010000001.1 MAG TPA_asm: uncultured Faecalibacterium sp. isolate MGYG-HGUT-00512 genome assembly, contig: GUT_GENOME014039_1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1116	NZ_DS996879.1 Holdemanella biformis DSM 3989 Scfld141, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1819	NZ_SGVY01000101.1 Prevotella hominis strain BCRC 81118 Scaffold100_1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	928	JAQWDG010000198.1 MAG: Methanoregula sp. isolate STF2_46 NODE_100027_length_3752_cov_14.142069_Sandtown_F2, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1842	NZ_CYIG01000001.1 Paenacidovorax caeni strain R-24608 isolate Acidovorax caeni sp. nov. strain R-24608, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1378	NZ_VZAD01000089.1 Segatella copri strain iAQ1173 NODE_100_length_1008_cov_33.277_ID_203, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1496	NZ_JAOQJW010000001.1 Dorea amylophila strain H5_25 .14207_7_37.1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	921	NZ_CP038020.1 Streptococcus thermophilus strain ATCC 19258 chromosome, complete genome
barcode74.fastq.gz_11_2024	1651	NZ_QNUG01000001.1 Epilithonimonas hispanica strain KCTC 22104 CONTIG0001, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1042	NZ_JANFYN010000001.1 Holdemanella sp. MSK.7.32 KGGEEPME_1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	719	JAQWEK010000130.1 MAG: Bacteroidales bacterium isolate STF2_73 NODE_103152_length_3683_cov_6.973566_Sandtown_F2, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	2962	NZ_CP027706.1 Pseudomonas sessilinigenes strain CMR12a chromosome, complete genome
barcode74.fastq.gz_11_2024	1425	NZ_CALMHT010000001.1 MAG: uncultured Prevotella sp. isolate ERR1414267_bin.9_CONCOCT_v1.1_MAG ERZ1749901.99, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1603	NZ_JABELE010000010.1 Acinetobacter geminorum strain J00019 NODE_10_length_168767_cov_80.450471, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1378	NZ_CP034161.1 Epilithonimonas vandammei strain F5649 chromosome, complete genome
barcode74.fastq.gz_11_2024	948	NZ_CAUDZA010000001.1 MAG: Phascolarctobacterium succinatutens isolate SRR22541659_bin.19_MetaWRAP_v1.3_MAG ERZ18684452.2, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1193	NZ_CP118962.1 Enterococcus faecalis strain DSM 20478 chromosome, complete genome
barcode74.fastq.gz_11_2024	1193	NZ_CAJHOB010000001.1 Azonexus hydrophilus isolate Isolate_3, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1684	NZ_KE007352.1 Acinetobacter tandoii DSM 14970 = CIP 107469 acPFI-supercont1.1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1234	NZ_JAJCRR010000001.1 Lachnospira pectinoschiza strain SL.1.13 OMCMFGFK_1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1055	NZ_AP014723.1 Sulfurospirillum sp. UCH001 chromosome, complete genome
barcode74.fastq.gz_11_2024	608	JAGPIR010000214.1 MAG: Brachymonas sp. isolate Gw_UH_bin_125 Gw_UH_100017_length_3003_cov_6.570932, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	2431	NZ_ABJL02000008.1 Bacteroides intestinalis DSM 17393 B_intestinalis-2.0.1_Cont607, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1106	CALMKU010000001.1 MAG TPA_asm: uncultured Tolumonas sp. isolate SRR5676473_bin.100_CONCOCT_v1.1_MAG genome assembly, contig: ERZ724534.106811, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	827	NZ_DCJJ01000124.1 MAG: Dialister sp. UBA1703 UBA1703_contig_10268, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1516	NZ_QUCM01000001.1 Clostridium sp. AM22-11AC AM22-11AC.Scaf1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1469	NZ_JACOQI010000001.1 Dysosmobacter segnis strain BX15 BX-15_ctg0001, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1106	NZ_CP011526.1 Staphylococcus aureus strain DSM 20231 chromosome, complete genome
barcode74.fastq.gz_11_2024	2061	DPDG01000102.1 MAG TPA_asm: Lentisphaeria bacterium isolate UBA11452 contig_10518, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1096	NZ_CP094473.1 Faecalibacterium sp. HTF-F chromosome, complete genome
barcode74.fastq.gz_11_2024	1506	NZ_JAOQJH010000001.1 Anthropogastromicrobium aceti strain H6_35 .14207_7_90.1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	847	NZ_CP039457.1 Streptococcus pasteurianus strain WUSP067 chromosome, complete genome
barcode74.fastq.gz_11_2024	766	NZ_CP081485.1 Methanobrevibacter sp. TLL-48-HuF1 chromosome, complete genome
barcode74.fastq.gz_11_2024	2316	NZ_BQHO01000001.1 Pseudomonas parasichuanensis strain BML-PP020 sequence001, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	2108	NZ_AHIL01000063.1 Comamonas testosteroni ATCC 11996 contig81, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1150	NC_018584.1 Listeria monocytogenes ATCC 19117, complete sequence
barcode74.fastq.gz_11_2024	1731	DXUR01000001.1 MAG TPA_asm: Clostridiales bacterium isolate HRGM_Genome_2712 HRGM_Genome_2712_1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1096	NZ_JADFTZ010000010.1 Flavobacterium proteolyticum strain 1Y8A NODE_10_length_4649_cov_73.181557, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1745	NZ_CDDK01000001.1 Aeromonas veronii bv. veronii strain CECT 4257, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	840	JAIIJA010000126.1 MAG: Dialister sp. isolate Map_127_009 contig_100_1006, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1825	CAUHML010000001.1 MAG TPA_asm: uncultured Bacteroides sp. isolate SRR16244388_bin.36_MetaWRAP_v1.3_MAG genome assembly, contig: ERZ18731873.42, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1375	CAAEFE010000001.1 MAG TPA_asm: uncultured Bacteroides sp., isolate HGM04659, WGS project CAAEFE010000000 data, contig: ERS473029_19_k99_64, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	894	CP107216.1 MAG: Clostridiales bacterium isolate KR001_HIC_0007 chromosome, complete genome
barcode74.fastq.gz_11_2024	867	NZ_CP015283.1 Streptococcus salivarius strain ATCC 25975 chromosome, complete genome
barcode74.fastq.gz_11_2024	2209	NZ_CP022823.1 Klebsiella quasivariicola strain KPN1705 chromosome, complete genome
barcode74.fastq.gz_11_2024	1139	NZ_BKNN01000001.1 Acinetobacter brisouii strain TUM15274 sequence001, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	692	FR889110.1 Eubacterium sp. CAG:251 genomic scaffold, scf3, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	763	DOQR01000005.1 MAG TPA_asm: Oscillospiraceae bacterium isolate UBA11447 contig_1984, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	860	NZ_CP054051.1 Aliarcobacter cibarius strain LMG 21996 chromosome, complete genome
barcode74.fastq.gz_11_2024	1002	NZ_DS264383.1 [Ruminococcus] torques ATCC 27756 Scfld0240, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	497	DPDV01000016.1 MAG TPA_asm: Clostridiales bacterium isolate UBA8271 contig_101, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1442	NZ_PDWV01000100.1 Pseudoxanthomonas mexicana strain DSM 17121 NODE_100_length_3974_cov_13.0741, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1106	LR732290.1 Moraxellaceae bacterium 17A genome assembly, scaffold: ENHY17A_scaffold22, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	716	CP107220.1 MAG: Oscillospiraceae bacterium isolate KR001_HAM_0053 chromosome, complete genome
barcode74.fastq.gz_11_2024	420	JARKOR010000177.1 MAG: Candidatus Nanosynbacter sp. isolate D148_maxbin.008 k141_10320, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	840	DLZV01000043.1 MAG TPA_asm: Prevotella sp. isolate UBA10664 contig_100, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	998	JAGOEI010000332.1 MAG: Thauera sp. isolate Go_UH_bin_156 Go_UH_100531_length_2671_cov_167.185928, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1738	NZ_NIUB01000001.1 Pseudomonas oleovorans subsp. oleovorans strain DSM 1045 PSOLE_contig000001, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1516	NZ_JH376577.1 Paraprevotella clara YIT 11840 Scfld0, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1765	NZ_CP049015.1 Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681 strain ATCC 8090 chromosome, complete genome
barcode74.fastq.gz_11_2024	753	NZ_GL830843.1 Phascolarctobacterium succinatutens YIT 12067 Scfld0, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1035	FR899776.1 Faecalibacterium sp. CAG:74 genomic scaffold, scf6, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1193	NZ_CP102277.1 Coprococcus comes ATCC 27758 chromosome, complete genome
barcode74.fastq.gz_11_2024	934	NZ_CP102271.1 Catenibacterium mitsuokai strain DSM 15897 chromosome, complete genome
barcode74.fastq.gz_11_2024	1311	NZ_SDKC01000001.1 Blautia faecicola strain KGMB01111 KGMB01111_contig00001, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	786	CAKVZZ010000001.1 MAG: Oscillibacter sp. ER4 isolate MTG222_bin.50.fa genome assembly, contig: NODE_38_length_266913_cov_22.940939, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1018	NZ_CP065377.1 Faecalibacterium prausnitzii strain Fp77 chromosome, complete genome
barcode74.fastq.gz_11_2024	2182	NZ_BBIS01000132.1 Pseudomonas monteilii NBRC 103158 = DSM 14164 strain NBRC 103158, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1143	NZ_AP019735.1 Alistipes communis strain 5CBH24 chromosome, complete genome
barcode74.fastq.gz_11_2024	1190	NZ_JH815203.1 Barnesiella intestinihominis YIT 11860 supercont1.1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	941	NZ_CP102292.1 [Ruminococcus] lactaris ATCC 29176 chromosome, complete genome
barcode74.fastq.gz_11_2024	1371	NZ_CP102262.1 Bacteroides stercoris ATCC 43183 chromosome, complete genome
barcode74.fastq.gz_11_2024	1644	NZ_CP102269.1 Butyricimonas virosa strain DSM 23226 chromosome, complete genome
barcode74.fastq.gz_11_2024	1049	CP107210.1 MAG: Oscillospiraceae bacterium isolate KR001_HAM_0071 chromosome, complete genome
barcode74.fastq.gz_11_2024	1102	NZ_JAOQJT010000001.1 Coprococcus aceti strain H2_11 .13414_6_27.1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1550	NZ_CP037858.1 Stenotrophomonas maltophilia strain X28 chromosome, complete genome
barcode74.fastq.gz_11_2024	840	CAJYTY010000001.1 MAG: uncultured Acinetobacter sp. isolate maxbin_SP217_1.002 genome assembly, contig: k127_297023, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	2091	NZ_PRDB01000030.1 Klebsiella michiganensis strain DSM 25444 map unlocalized plasmid unnamed1 contig_30, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1267	NZ_QWGL01000001.1 Clostridium sp. AM34-11AC AM34-11AC.Scaf1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1408	NZ_CP102258.1 Bacteroides eggerthii strain DSM 20697 chromosome, complete genome
barcode74.fastq.gz_11_2024	897	NZ_PRLE01000010.1 Faecalibacterium prausnitzii strain APC923/61-1 NODE_10_length_35809_cov_131.645, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1371	NZ_RAXT01000001.1 Acinetobacter rongchengensis strain WCHAc060115 1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	689	NZ_NJNQ01000010.1 Bifidobacterium sp. N4G05 N4G05_Contig_10_consensus_sequence, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1176	NZ_BMDV01000001.1 Acinetobacter modestus strain CCM 8639 sequence01, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	736	NZ_MUXF01000010.1 Arcobacter lacus strain RW43-9 NODE_10_length_295377_cov_33.568676, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	921	NZ_BJOB01000001.1 Kurthia gibsonii strain NBRC 15534 sequence001, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1725	NZ_BBVD01000043.1 Comamonas thiooxydans strain DSM 17888, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1950	NZ_BLJF01000001.1 Pseudomonas asiatica strain RYU5 RYU5_unitig_0, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1133	NZ_JAJEQQ010000010.1 Blautia sp. CLA-AA-H217 NODE_10_length_118329_cov_31.248562, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1069	NZ_ACEP01000175.1 Anaerobutyricum hallii DSM 3353 E_hallii-1.0_Cont496.1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1328	NZ_JAJCIA010000001.1 Blautia faecis strain DFI.3.66 LDJIBEFH_1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1506	NZ_CP104582.1 Pseudomonas sp. GD03919 chromosome, complete genome
barcode74.fastq.gz_11_2024	944	NZ_WIQU01000009.1 Pectinatus frisingensis strain MB174 PFRB_1.1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	941	NZ_JAMKFA010000001.1 Flavobacterium sp. HXWNR29 contig1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	907	NZ_JAJEQC010000010.1 Hominenteromicrobium mulieris strain CLA-AA-H250 NODE_10_length_110526_cov_27.319767, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	965	JAIMKR010000016.1 MAG: Desulfocurvus sp. isolate GA_180221_E-2-1-MAG-66_14 NODE_100_length_67223_cov_8.824544, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1893	NZ_QJRC01000028.1 Pseudomonas hunanensis strain xwS6 113, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	578	URGQ01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS979 genome assembly, contig: NODE_18_length_240798_cov_12.809652, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1876	NC_021017.1 Bacteroides xylanisolvens XB1A, complete sequence
barcode74.fastq.gz_11_2024	501	JAGOGU010000239.1 MAG: Brachymonas sp. isolate Go_UH_bin_158 Go_UH_100009_length_2679_cov_5.091301, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1267	NZ_EQ973700.1 Phocaeicola coprophilus DSM 18228 = JCM 13818 strain DSM 18228 Scfld143, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	467	DIDD01000141.1 MAG TPA_asm: Veillonellaceae bacterium UBA5809 UBA5809_contig_10154, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1052	NZ_WQOH01000072.1 Gemmiger formicilis strain MCC627 NODE_102_length_126_cov_79.071426, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	867	NZ_AP028031.1 Anaerostipes hadrus ATCC 29173 = JCM 17467 chromosome, complete genome
barcode74.fastq.gz_11_2024	1640	NZ_CP125947.1 Comamonas sp. ZM22 chromosome, complete genome
barcode74.fastq.gz_11_2024	1240	NZ_JAOQJM010000001.1 Blautia acetigignens strain Sanger_28 .13414_6_20.1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	699	NZ_AULA01000001.1 Acidaminococcus intestini DSM 21505 H503DRAFT_scaffold00001.1_C, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	336	FR899742.1 Firmicutes bacterium CAG:460 genomic scaffold, scf3, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1906	NC_004663.1 Bacteroides thetaiotaomicron VPI-5482, complete sequence
barcode74.fastq.gz_11_2024	733	DLZQ01000075.1 MAG TPA_asm: Lachnospiraceae bacterium isolate UBA10661 contig_1014, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	366	FR902163.1 Clostridium sp. CAG:567 genomic scaffold, scf3, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	487	DQFO01000015.1 MAG TPA_asm: Clostridiales bacterium isolate UBA10678 contig_10386, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1109	NZ_CP040908.1 Empedobacter falsenii strain 1681-1 chromosome, complete genome
barcode74.fastq.gz_11_2024	770	NZ_BGZJ01000001.1 Mesosutterella multiformis strain 4NBBH2 sequence1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	770	FR886126.1 Eubacterium sp. CAG:248 genomic scaffold, scf3, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1193	QRIL01000001.1 Ruminococcus sp. AM22-13 AM22-13.Scaf1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	514	NC_007681.1 Methanosphaera stadtmanae DSM 3091, complete sequence
barcode74.fastq.gz_11_2024	228	URYZ01000001.1 uncultured Tenericutes bacterium isolate UMGS1485 genome assembly, contig: NODE_168_length_64208_cov_5.351831, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	860	NZ_AP019736.1 Alistipes dispar strain 5CPEGH6 chromosome, complete genome
barcode74.fastq.gz_11_2024	423	CP091726.1 MAG: Bacilli bacterium isolate nC33_bin.244.fa chromosome
barcode74.fastq.gz_11_2024	830	NZ_JAOQKI010000001.1 Roseburia amylophila strain Sanger_19 .13414_6_70.1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	467	CATZCM010000001.1 MAG TPA_asm: uncultured Eubacteriales bacterium isolate ERR9762707_bin.21_MetaWRAP_v1.3_MAG genome assembly, contig: ERZ18534060.62, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	470	JAGPMH010000083.1 MAG: Negativicutes bacterium isolate Gw_SlPrim_bin_82 Gw_SlPrim_100069_length_3026_cov_10.174543, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	1160	VKQE01000095.1 Bacillus subtilis subsp. spizizenii ATCC 6633 = JCM 2499 strain ATCC 6633 ILM2_2018AF10_6633_contig_100_consensus, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	363	HF994400.1 Clostridium sp. CAG:780 genomic scaffold, scf3, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	911	NZ_CP117466.1 Paracoccus marcusii strain MBLB0836 chromosome, complete genome
barcode74.fastq.gz_11_2024	1301	CAOJIG010000001.1 MAG TPA_asm: uncultured Bacteroides sp. isolate SRR17684645_bin.52_metawrap_v1.3_MAG genome assembly, contig: NODE.237_length_112368_cov_16_422275, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	675	NZ_LT635840.1 Duodenibacillus massiliensis strain Marseille-P2968T, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	763	JAGOVZ010000266.1 MAG: Ottowia sp. isolate Gw_Inlet_bin_108 Gw_Inlet_100801_length_3080_cov_33.427023, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	719	UQKO01000001.1 uncultured Prevotella sp. isolate UMGS373 genome assembly, contig: NODE_75_length_107411_cov_20.1139, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	837	NZ_CP060632.1 Wujia chipingensis strain NSJ-4 chromosome, complete genome
barcode74.fastq.gz_11_2024	1079	NZ_JAOQJY010000001.1 Gallintestinimicrobium propionicum strain Sanger_16 .14207_7_45.1, whole genome shotgun sequence
barcode74.fastq.gz_11_2024	864	JAGPGI010000415.1 MAG: Paracoccus sp. isolate Gw_SlPrim_bin_93 Gw_SlPrim_100156_length_3025_cov_5.999655, whole genome shotgun sequence
